id,match_id,half,team_name,name,start,end
674,1,Two,Team A,OUT_POSSESSION,100738,100765
675,1,Two,Team B,IN_POSSESSION,100767,100843
676,1,Two,Team A,OUT_POSSESSION,100767,100843
677,1,Two,Team A,IN_POSSESSION,100844,101026
678,1,Two,Team B,OUT_POSSESSION,100844,101026
679,1,Two,Team B,IN_POSSESSION,101027,101109
680,1,Two,Team A,OUT_POSSESSION,101027,101109
681,1,Two,Team A,IN_POSSESSION,101110,101361
682,1,Two,Team B,OUT_POSSESSION,101110,101361
683,1,Two,Team B,IN_POSSESSION,101362,101766
684,1,Two,Team A,OUT_POSSESSION,101362,101766
685,1,Two,Team A,IN_POSSESSION,101767,101807
686,1,Two,Team B,OUT_POSSESSION,101767,101807
687,1,Two,Team B,IN_POSSESSION,101808,103113
688,1,Two,Team A,OUT_POSSESSION,101808,103113
689,1,Two,Team A,IN_POSSESSION,103114,103206
690,1,Two,Team B,OUT_POSSESSION,103114,103206
691,1,Two,Team B,IN_POSSESSION,103207,103276
692,1,Two,Team A,OUT_POSSESSION,103207,103276
693,1,Two,Team A,IN_POSSESSION,103277,103432
694,1,Two,Team B,OUT_POSSESSION,103277,103432
695,1,Two,Team B,IN_POSSESSION,103433,103507
696,1,Two,Team A,OUT_POSSESSION,103433,103507
697,1,Two,Team A,IN_POSSESSION,103509,103734
698,1,Two,Team B,OUT_POSSESSION,103509,103734
699,1,Two,Team B,IN_POSSESSION,103735,103786
700,1,Two,Team A,OUT_POSSESSION,103735,103786
701,1,Two,Team A,IN_POSSESSION,103788,104033
702,1,Two,Team B,OUT_POSSESSION,103788,104033
703,1,Two,Team A,IN_POSSESSION,104179,105025
704,1,Two,Team B,OUT_POSSESSION,104179,105025
705,1,Two,Team A,IN_POSSESSION,106000,106312
706,1,Two,Team B,OUT_POSSESSION,106000,106312
707,1,Two,Team A,IN_POSSESSION,106313,106927
708,1,Two,Team B,OUT_POSSESSION,106313,106927
709,1,Two,Team A,IN_POSSESSION,106961,106970
710,1,Two,Team B,OUT_POSSESSION,106961,106970
711,1,Two,Team B,IN_POSSESSION,106971,107007
712,1,Two,Team A,OUT_POSSESSION,106971,107007
713,1,Two,Team A,IN_POSSESSION,107008,107140
714,1,Two,Team B,OUT_POSSESSION,107008,107140
715,1,Two,Team B,IN_POSSESSION,107141,107277
716,1,Two,Team A,OUT_POSSESSION,107141,107277
717,1,Two,Team A,IN_POSSESSION,107278,107319
718,1,Two,Team B,OUT_POSSESSION,107278,107319
719,1,Two,Team B,IN_POSSESSION,107320,107349
720,1,Two,Team A,OUT_POSSESSION,107320,107349
721,1,Two,Team A,IN_POSSESSION,107350,107458
722,1,Two,Team B,OUT_POSSESSION,107350,107458
723,1,Two,Team B,IN_POSSESSION,107459,107515
724,1,Two,Team A,OUT_POSSESSION,107459,107515
725,1,Two,Team A,IN_POSSESSION,107516,107526
726,1,Two,Team B,OUT_POSSESSION,107516,107526
727,1,Two,Team A,IN_POSSESSION,107553,107624
728,1,Two,Team B,OUT_POSSESSION,107553,107624
729,1,Two,Team B,IN_POSSESSION,107629,107873
730,1,Two,Team A,OUT_POSSESSION,107629,107873
731,1,Two,Team A,IN_POSSESSION,107874,107946
732,1,Two,Team B,OUT_POSSESSION,107874,107946
733,1,Two,Team A,IN_POSSESSION,107964,108290
734,1,Two,Team B,OUT_POSSESSION,107964,108290
735,1,Two,Team A,IN_POSSESSION,108338,108366
736,1,Two,Team B,OUT_POSSESSION,108338,108366
737,1,Two,Team A,IN_POSSESSION,108395,108504
738,1,Two,Team B,OUT_POSSESSION,108395,108504
739,1,Two,Team B,IN_POSSESSION,108505,108948
740,1,Two,Team A,OUT_POSSESSION,108505,108948
741,1,Two,Team B,IN_POSSESSION,108989,109042
742,1,Two,Team A,OUT_POSSESSION,108989,109042
743,1,Two,Team B,IN_POSSESSION,109043,109143
744,1,Two,Team A,OUT_POSSESSION,109043,109143
745,1,Two,Team A,IN_POSSESSION,109144,109230
746,1,Two,Team B,OUT_POSSESSION,109144,109230
747,1,Two,Team B,IN_POSSESSION,109231,109367
748,1,Two,Team A,OUT_POSSESSION,109231,109367
749,1,Two,Team A,IN_POSSESSION,109368,109373
750,1,Two,Team B,OUT_POSSESSION,109368,109373
751,1,Two,Team B,IN_POSSESSION,109418,110614
752,1,Two,Team A,OUT_POSSESSION,109418,110614
753,1,Two,Team A,IN_POSSESSION,110615,111378
754,1,Two,Team B,OUT_POSSESSION,110615,111378
755,1,Two,Team B,IN_POSSESSION,111379,111423
756,1,Two,Team A,OUT_POSSESSION,111379,111423
757,1,Two,Team A,IN_POSSESSION,111424,111465
758,1,Two,Team B,OUT_POSSESSION,111424,111465
759,1,Two,Team A,IN_POSSESSION,111547,111669
760,1,Two,Team B,OUT_POSSESSION,111547,111669
761,1,Two,Team B,IN_POSSESSION,111670,111925
762,1,Two,Team A,OUT_POSSESSION,111670,111925
763,1,Two,Team A,IN_POSSESSION,111926,112065
764,1,Two,Team B,OUT_POSSESSION,111926,112065
765,1,Two,Team B,IN_POSSESSION,112066,112148
766,1,Two,Team A,OUT_POSSESSION,112066,112148
767,1,Two,Team B,IN_POSSESSION,112252,112408
768,1,Two,Team A,OUT_POSSESSION,112252,112408
769,1,Two,Team B,IN_POSSESSION,112452,113376
770,1,Two,Team A,OUT_POSSESSION,112452,113376
771,1,Two,Team A,IN_POSSESSION,113377,113470
772,1,Two,Team B,OUT_POSSESSION,113377,113470
773,1,Two,Team B,IN_POSSESSION,113471,113665
774,1,Two,Team A,OUT_POSSESSION,113471,113665
775,1,Two,Team A,IN_POSSESSION,113666,113667
776,1,Two,Team B,OUT_POSSESSION,113666,113667
777,1,Two,Team A,IN_POSSESSION,113962,114354
778,1,Two,Team B,OUT_POSSESSION,113962,114354
779,1,Two,Team B,IN_POSSESSION,114355,114948
780,1,Two,Team A,OUT_POSSESSION,114355,114948
781,1,Two,Team A,IN_POSSESSION,114949,115786
782,1,Two,Team B,OUT_POSSESSION,114949,115786
783,1,Two,Team B,IN_POSSESSION,115787,116849
784,1,Two,Team A,OUT_POSSESSION,115787,116849
785,1,Two,Team B,IN_POSSESSION,116867,117122
786,1,Two,Team A,OUT_POSSESSION,116867,117122
787,1,Two,Team A,IN_POSSESSION,117123,117376
788,1,Two,Team B,OUT_POSSESSION,117123,117376
789,1,Two,Team B,IN_POSSESSION,117377,117418
790,1,Two,Team A,OUT_POSSESSION,117377,117418
791,1,Two,Team B,IN_POSSESSION,117420,117657
792,1,Two,Team A,OUT_POSSESSION,117420,117657
793,1,Two,Team A,IN_POSSESSION,117658,118018
794,1,Two,Team B,OUT_POSSESSION,117658,118018
795,1,Two,Team B,IN_POSSESSION,118019,118083
796,1,Two,Team A,OUT_POSSESSION,118019,118083
797,1,Two,Team A,IN_POSSESSION,118128,118484
798,1,Two,Team B,OUT_POSSESSION,118128,118484
799,1,Two,Team B,IN_POSSESSION,118485,118685
800,1,Two,Team A,OUT_POSSESSION,118485,118685
801,1,Two,Team A,IN_POSSESSION,118686,118767
802,1,Two,Team B,OUT_POSSESSION,118686,118767
803,1,Two,Team B,IN_POSSESSION,118769,118993
804,1,Two,Team A,OUT_POSSESSION,118769,118993
805,1,Two,Team B,IN_POSSESSION,118994,118995
806,1,Two,Team A,OUT_POSSESSION,118994,118995
807,1,Two,Team B,IN_POSSESSION,119031,119695
808,1,Two,Team A,OUT_POSSESSION,119031,119695
809,1,Two,Team B,IN_POSSESSION,119701,120304
810,1,Two,Team A,OUT_POSSESSION,119701,120304
811,1,Two,Team A,IN_POSSESSION,120305,120357
812,1,Two,Team B,OUT_POSSESSION,120305,120357
813,1,Two,Team A,IN_POSSESSION,120374,120419
814,1,Two,Team B,OUT_POSSESSION,120374,120419
815,1,Two,Team B,IN_POSSESSION,120420,121338
816,1,Two,Team A,OUT_POSSESSION,120420,121338
817,1,Two,Team A,IN_POSSESSION,121341,121546
818,1,Two,Team B,OUT_POSSESSION,121341,121546
819,1,Two,Team A,IN_POSSESSION,121566,121596
820,1,Two,Team B,OUT_POSSESSION,121566,121596
821,1,Two,Team B,IN_POSSESSION,121597,121671
822,1,Two,Team A,OUT_POSSESSION,121597,121671
823,1,Two,Team A,IN_POSSESSION,121672,122359
824,1,Two,Team B,OUT_POSSESSION,121672,122359
825,1,Two,Team B,IN_POSSESSION,122360,122784
826,1,Two,Team A,OUT_POSSESSION,122360,122784
827,1,Two,Team B,IN_POSSESSION,122785,122910
828,1,Two,Team A,OUT_POSSESSION,122785,122910
829,1,Two,Team A,IN_POSSESSION,122911,122996
830,1,Two,Team B,OUT_POSSESSION,122911,122996
831,1,Two,Team A,IN_POSSESSION,122997,122999
832,1,Two,Team B,OUT_POSSESSION,122997,122999
833,1,Two,Team A,IN_POSSESSION,123051,123742
834,1,Two,Team B,OUT_POSSESSION,123051,123742
835,1,Two,Team B,IN_POSSESSION,123743,123781
836,1,Two,Team A,OUT_POSSESSION,123743,123781
837,1,Two,Team A,IN_POSSESSION,123839,124032
838,1,Two,Team B,OUT_POSSESSION,123839,124032
839,1,Two,Team A,IN_POSSESSION,124073,124139
840,1,Two,Team B,OUT_POSSESSION,124073,124139
841,1,Two,Team B,IN_POSSESSION,124140,124405
842,1,Two,Team A,OUT_POSSESSION,124140,124405
843,1,Two,Team A,IN_POSSESSION,124406,124799
844,1,Two,Team B,OUT_POSSESSION,124406,124799
845,1,Two,Team B,IN_POSSESSION,124800,125623
846,1,Two,Team A,OUT_POSSESSION,124800,125623
847,1,Two,Team A,IN_POSSESSION,125624,125661
848,1,Two,Team B,OUT_POSSESSION,125624,125661
849,1,Two,Team B,IN_POSSESSION,125662,125782
850,1,Two,Team A,OUT_POSSESSION,125662,125782
851,1,Two,Team A,IN_POSSESSION,125783,126428
852,1,Two,Team B,OUT_POSSESSION,125783,126428
853,1,Two,Team A,IN_POSSESSION,126771,128045
854,1,Two,Team B,OUT_POSSESSION,126771,128045
855,1,Two,Team B,IN_POSSESSION,128046,128096
856,1,Two,Team A,OUT_POSSESSION,128046,128096
857,1,Two,Team B,IN_POSSESSION,128130,128164
858,1,Two,Team A,OUT_POSSESSION,128130,128164
859,1,Two,Team A,IN_POSSESSION,128165,128186
860,1,Two,Team B,OUT_POSSESSION,128165,128186
861,1,Two,Team B,IN_POSSESSION,128187,128226
862,1,Two,Team A,OUT_POSSESSION,128187,128226
863,1,Two,Team B,IN_POSSESSION,128266,128410
864,1,Two,Team A,OUT_POSSESSION,128266,128410
865,1,Two,Team B,IN_POSSESSION,128411,128453
866,1,Two,Team A,OUT_POSSESSION,128411,128453
867,1,Two,Team A,IN_POSSESSION,128454,129313
868,1,Two,Team B,OUT_POSSESSION,128454,129313
869,1,Two,Team B,IN_POSSESSION,129338,130319
870,1,Two,Team A,OUT_POSSESSION,129338,130319
871,1,Two,Team A,IN_POSSESSION,130320,130363
872,1,Two,Team B,OUT_POSSESSION,130320,130363
873,1,Two,Team B,IN_POSSESSION,130364,130435
874,1,Two,Team A,OUT_POSSESSION,130364,130435
875,1,Two,Team A,IN_POSSESSION,130440,130675
876,1,Two,Team B,OUT_POSSESSION,130440,130675
877,1,Two,Team A,IN_POSSESSION,130695,131066
878,1,Two,Team B,OUT_POSSESSION,130695,131066
879,1,Two,Team B,IN_POSSESSION,131067,131087
880,1,Two,Team A,OUT_POSSESSION,131067,131087
881,1,Two,Team A,IN_POSSESSION,131088,131092
882,1,Two,Team B,OUT_POSSESSION,131088,131092
883,1,Two,Team B,IN_POSSESSION,131125,131176
884,1,Two,Team A,OUT_POSSESSION,131125,131176
885,1,Two,Team A,IN_POSSESSION,131177,131194
886,1,Two,Team B,OUT_POSSESSION,131177,131194
887,1,Two,Team A,IN_POSSESSION,131195,131197
888,1,Two,Team B,OUT_POSSESSION,131195,131197
889,1,Two,Team B,IN_POSSESSION,131198,131245
890,1,Two,Team A,OUT_POSSESSION,131198,131245
891,1,Two,Team A,IN_POSSESSION,131246,131364
892,1,Two,Team B,OUT_POSSESSION,131246,131364
893,1,Two,Team B,IN_POSSESSION,131365,131384
894,1,Two,Team A,OUT_POSSESSION,131365,131384
895,1,Two,Team A,IN_POSSESSION,131385,131600
896,1,Two,Team B,OUT_POSSESSION,131385,131600
897,1,Two,Team B,IN_POSSESSION,131602,131616
898,1,Two,Team A,OUT_POSSESSION,131602,131616
899,1,Two,Team A,IN_POSSESSION,131617,132346
900,1,Two,Team B,OUT_POSSESSION,131617,132346
901,1,Two,Team B,IN_POSSESSION,132347,132432
902,1,Two,Team A,OUT_POSSESSION,132347,132432
903,1,Two,Team A,IN_POSSESSION,132433,132437
904,1,Two,Team B,OUT_POSSESSION,132433,132437
905,1,Two,Team A,IN_POSSESSION,132540,132790
906,1,Two,Team B,OUT_POSSESSION,132540,132790
907,1,Two,Team B,IN_POSSESSION,132791,133211
908,1,Two,Team A,OUT_POSSESSION,132791,133211
909,1,Two,Team A,IN_POSSESSION,133212,133262
910,1,Two,Team B,OUT_POSSESSION,133212,133262
911,1,Two,Team B,IN_POSSESSION,133263,133409
912,1,Two,Team A,OUT_POSSESSION,133263,133409
913,1,Two,Team A,IN_POSSESSION,133410,133418
914,1,Two,Team B,OUT_POSSESSION,133410,133418
915,1,Two,Team B,IN_POSSESSION,133419,133437
916,1,Two,Team A,OUT_POSSESSION,133419,133437
917,1,Two,Team A,IN_POSSESSION,133438,133606
918,1,Two,Team B,OUT_POSSESSION,133438,133606
919,1,Two,Team B,IN_POSSESSION,133607,133664
920,1,Two,Team A,OUT_POSSESSION,133607,133664
921,1,Two,Team B,IN_POSSESSION,133690,134398
922,1,Two,Team A,OUT_POSSESSION,133690,134398
923,1,Two,Team B,IN_POSSESSION,134399,134408
924,1,Two,Team A,OUT_POSSESSION,134399,134408
925,1,Two,Team B,IN_POSSESSION,135319,135660
926,1,Two,Team A,OUT_POSSESSION,135319,135660
927,1,Two,Team A,IN_POSSESSION,135661,135695
928,1,Two,Team B,OUT_POSSESSION,135661,135695
929,1,Two,Team B,IN_POSSESSION,135696,135778
930,1,Two,Team A,OUT_POSSESSION,135696,135778
931,1,Two,Team A,IN_POSSESSION,135779,135871
932,1,Two,Team B,OUT_POSSESSION,135779,135871
933,1,Two,Team B,IN_POSSESSION,135872,135880
934,1,Two,Team A,OUT_POSSESSION,135872,135880
935,1,Two,Team A,IN_POSSESSION,135881,135900
936,1,Two,Team B,OUT_POSSESSION,135881,135900
937,1,Two,Team B,IN_POSSESSION,135901,135959
938,1,Two,Team A,OUT_POSSESSION,135901,135959
939,1,Two,Team A,IN_POSSESSION,135960,136188
940,1,Two,Team B,OUT_POSSESSION,135960,136188
941,1,Two,Team B,IN_POSSESSION,136189,136236
942,1,Two,Team A,OUT_POSSESSION,136189,136236
943,1,Two,Team A,IN_POSSESSION,136237,136319
944,1,Two,Team B,OUT_POSSESSION,136237,136319
945,1,Two,Team B,IN_POSSESSION,136320,136425
946,1,Two,Team A,OUT_POSSESSION,136320,136425
947,1,Two,Team A,IN_POSSESSION,136426,136446
948,1,Two,Team B,OUT_POSSESSION,136426,136446
949,1,Two,Team A,IN_POSSESSION,136476,136982
950,1,Two,Team B,OUT_POSSESSION,136476,136982
951,1,Two,Team A,IN_POSSESSION,137039,138298
952,1,Two,Team B,OUT_POSSESSION,137039,138298
953,1,Two,Team B,IN_POSSESSION,138299,138382
954,1,Two,Team A,OUT_POSSESSION,138299,138382
955,1,Two,Team A,IN_POSSESSION,138383,139057
956,1,Two,Team B,OUT_POSSESSION,138383,139057
957,1,Two,Team B,IN_POSSESSION,139058,139124
958,1,Two,Team A,OUT_POSSESSION,139058,139124
959,1,Two,Team B,IN_POSSESSION,139125,139131
960,1,Two,Team A,OUT_POSSESSION,139125,139131
961,1,Two,Team B,IN_POSSESSION,139137,139242
962,1,Two,Team A,OUT_POSSESSION,139137,139242
963,1,Two,Team A,IN_POSSESSION,139243,139590
964,1,Two,Team B,OUT_POSSESSION,139243,139590
965,1,Two,Team B,IN_POSSESSION,139591,139625
966,1,Two,Team A,OUT_POSSESSION,139591,139625
967,1,Two,Team A,IN_POSSESSION,139626,139686
968,1,Two,Team B,OUT_POSSESSION,139626,139686
969,1,Two,Team B,IN_POSSESSION,139687,139765
970,1,Two,Team A,OUT_POSSESSION,139687,139765
971,1,Two,Team B,IN_POSSESSION,139800,139897
972,1,Two,Team A,OUT_POSSESSION,139800,139897
973,1,Two,Team B,IN_POSSESSION,139933,140543
974,1,Two,Team A,OUT_POSSESSION,139933,140543
975,1,Two,Team A,IN_POSSESSION,140612,140949
976,1,Two,Team B,OUT_POSSESSION,140612,140949
977,1,Two,Team B,IN_POSSESSION,140986,141141
978,1,Two,Team A,OUT_POSSESSION,140986,141141
979,1,Two,Team A,IN_POSSESSION,141142,141144
980,1,Two,Team B,OUT_POSSESSION,141142,141144
981,1,Two,Team B,IN_POSSESSION,141145,141160
982,1,Two,Team A,OUT_POSSESSION,141145,141160
983,1,Two,Team A,IN_POSSESSION,141161,141871
984,1,Two,Team B,OUT_POSSESSION,141161,141871
985,1,Two,Team B,IN_POSSESSION,141872,141921
986,1,Two,Team A,OUT_POSSESSION,141872,141921
987,1,Two,Team A,IN_POSSESSION,141922,141985
988,1,Two,Team B,OUT_POSSESSION,141922,141985
989,1,Two,Team B,IN_POSSESSION,141986,142440
990,1,Two,Team A,OUT_POSSESSION,141986,142440
991,1,Two,Team A,IN_POSSESSION,142441,142499
992,1,Two,Team B,OUT_POSSESSION,142441,142499
993,1,Two,Team A,IN_POSSESSION,142530,142556
994,1,Two,Team B,OUT_POSSESSION,142530,142556
